date_time,open,high,low,close
2000-01-01 14:12:00,1.17187,1.1719899999999999,1.1717799999999998,1.1719600000000001
2000-01-01 14:13:00,1.1719600000000001,1.17226,1.17187,1.17226
2000-01-01 14:14:00,1.17226,1.17245,1.17222,1.1724
2000-01-01 14:15:00,1.1724,1.1724,1.17205,1.17212
2000-01-01 14:16:00,1.17212,1.17216,1.17202,1.17203
2000-01-01 14:17:00,1.17203,1.17213,1.17201,1.17205
2000-01-01 14:18:00,1.17205,1.17219,1.17204,1.17204
2000-01-01 14:19:00,1.17204,1.17235,1.17204,1.17234
2000-01-01 14:20:00,1.17234,1.17245,1.17219,1.17221
2000-01-01 14:21:00,1.17221,1.17242,1.17212,1.17221
2000-01-01 14:22:00,1.17221,1.17241,1.17219,1.1724
2000-01-01 14:23:00,1.1724,1.17268,1.17232,1.17248
2000-01-01 14:24:00,1.17248,1.17256,1.1721,1.1721
2000-01-01 14:25:00,1.1721,1.17222,1.1717899999999999,1.17182
2000-01-01 14:26:00,1.17182,1.17203,1.17177,1.17192
2000-01-01 14:27:00,1.17193,1.17204,1.17177,1.1718899999999999
2000-01-01 14:28:00,1.1718899999999999,1.17201,1.1716,1.17177
2000-01-01 14:29:00,1.17177,1.17193,1.1714,1.1718
2000-01-01 14:30:00,1.1718,1.1743,1.1717,1.17254
2000-01-01 14:31:00,1.17254,1.1742299999999999,1.17254,1.17412
2000-01-01 14:32:00,1.17412,1.17419,1.17369,1.17414
2000-01-01 14:33:00,1.17414,1.17455,1.17375,1.1737799999999998
2000-01-01 14:34:00,1.1737799999999998,1.17404,1.17357,1.1737799999999998
2000-01-01 14:35:00,1.1737799999999998,1.17495,1.17366,1.1749100000000001
2000-01-01 14:36:00,1.1749100000000001,1.17561,1.17454,1.1755200000000001
2000-01-01 14:37:00,1.1755200000000001,1.17636,1.1755200000000001,1.1760899999999999
2000-01-01 14:38:00,1.1760899999999999,1.17614,1.17541,1.17541
2000-01-01 14:39:00,1.1754200000000001,1.17559,1.17511,1.1751200000000002
2000-01-01 14:40:00,1.1751200000000002,1.17545,1.1750399999999999,1.1753200000000001
2000-01-01 14:41:00,1.1753200000000001,1.17549,1.17497,1.17533
2000-01-01 14:42:00,1.17533,1.17533,1.17496,1.1750200000000002
2000-01-01 14:43:00,1.1750200000000002,1.17527,1.17492,1.17505
2000-01-01 14:44:00,1.17505,1.17527,1.17493,1.17496
2000-01-01 14:45:00,1.17496,1.17509,1.1748,1.1748
2000-01-01 14:46:00,1.1748,1.17488,1.17456,1.1745700000000001
2000-01-01 14:47:00,1.1745700000000001,1.1745700000000001,1.17415,1.17415
2000-01-01 14:48:00,1.17415,1.1744299999999999,1.17412,1.17432
2000-01-01 14:49:00,1.17432,1.17452,1.17432,1.17452
2000-01-01 14:50:00,1.17452,1.17495,1.17451,1.17467
2000-01-01 14:51:00,1.17467,1.17467,1.1743299999999999,1.17436
2000-01-01 14:52:00,1.17436,1.17472,1.17431,1.1747100000000001
2000-01-01 14:53:00,1.1747100000000001,1.17492,1.17456,1.17465
2000-01-01 14:54:00,1.17465,1.175,1.17465,1.1748399999999999
2000-01-01 14:55:00,1.1748399999999999,1.17488,1.1745299999999999,1.17465
2000-01-01 14:56:00,1.17465,1.1749399999999999,1.17461,1.17489
2000-01-01 14:57:00,1.17489,1.1749100000000001,1.17456,1.17461
2000-01-01 14:58:00,1.17461,1.1746299999999998,1.17448,1.17449
2000-01-01 14:59:00,1.17449,1.17452,1.17432,1.17435
2000-01-01 15:00:00,1.17435,1.17456,1.1743299999999999,1.1745
2000-01-01 15:01:00,1.1745,1.1746,1.17429,1.1743
2000-01-01 15:02:00,1.1743,1.17442,1.17428,1.17436
2000-01-01 15:03:00,1.17436,1.17465,1.17435,1.17458
2000-01-01 15:04:00,1.17458,1.17458,1.1742700000000001,1.1743299999999999
2000-01-01 15:05:00,1.1743299999999999,1.17474,1.17429,1.17474
2000-01-01 15:06:00,1.17474,1.175,1.1747299999999998,1.17493
2000-01-01 15:07:00,1.17493,1.17518,1.1749100000000001,1.17496
2000-01-01 15:08:00,1.17496,1.17519,1.17496,1.1751
2000-01-01 15:09:00,1.1751,1.17559,1.17501,1.17551
2000-01-01 15:10:00,1.17551,1.1757600000000001,1.17547,1.17573
2000-01-01 15:11:00,1.17573,1.17591,1.1753799999999999,1.1753799999999999
2000-01-01 15:12:00,1.1753799999999999,1.1755,1.17517,1.17533
2000-01-01 15:13:00,1.17533,1.17562,1.17531,1.17561
2000-01-01 15:14:00,1.17561,1.17561,1.17546,1.1755799999999998
2000-01-01 15:15:00,1.1755799999999998,1.17567,1.1752,1.17529
2000-01-01 15:16:00,1.17529,1.17561,1.17521,1.17526
2000-01-01 15:17:00,1.17526,1.1752799999999999,1.17506,1.17526
2000-01-01 15:18:00,1.17526,1.1753799999999999,1.17517,1.17517
2000-01-01 15:19:00,1.17517,1.17535,1.1751200000000002,1.17524
2000-01-01 15:20:00,1.17524,1.1754200000000001,1.17521,1.17535
2000-01-01 15:21:00,1.17535,1.1753799999999999,1.17515,1.17526
2000-01-01 15:22:00,1.17526,1.1753,1.17507,1.17527
2000-01-01 15:23:00,1.17527,1.1755200000000001,1.17527,1.1755
2000-01-01 15:24:00,1.1755,1.17551,1.17529,1.17539
2000-01-01 15:25:00,1.17539,1.17553,1.17535,1.17551
2000-01-01 15:26:00,1.17551,1.17579,1.17549,1.17579
2000-01-01 15:27:00,1.17579,1.17579,1.17564,1.17565
2000-01-01 15:28:00,1.17564,1.1758,1.17564,1.1757600000000001
2000-01-01 15:29:00,1.1757600000000001,1.17625,1.17574,1.17598
2000-01-01 15:30:00,1.17598,1.1759899999999999,1.17575,1.1758600000000001
2000-01-01 15:31:00,1.17585,1.17615,1.17579,1.17601
2000-01-01 15:32:00,1.17601,1.17601,1.17562,1.17566
2000-01-01 15:33:00,1.1757,1.17582,1.17565,1.1757600000000001
2000-01-01 15:34:00,1.1757600000000001,1.17579,1.17556,1.17565
2000-01-01 15:35:00,1.17565,1.17572,1.17544,1.17561
2000-01-01 15:36:00,1.17561,1.17566,1.17545,1.1755
2000-01-01 15:37:00,1.1755,1.1755,1.17529,1.17535
2000-01-01 15:38:00,1.17535,1.1755799999999998,1.17535,1.17551
2000-01-01 15:39:00,1.17551,1.17572,1.1755,1.17571
2000-01-01 15:40:00,1.17571,1.17592,1.1757,1.17585
2000-01-01 15:41:00,1.17585,1.1759700000000002,1.17565,1.17565
2000-01-01 15:42:00,1.17565,1.17575,1.17559,1.17561
2000-01-01 15:43:00,1.17561,1.17565,1.17546,1.1755
2000-01-01 15:44:00,1.1755,1.17582,1.17547,1.17577
2000-01-01 15:45:00,1.17577,1.17605,1.17577,1.17605
2000-01-01 15:46:00,1.17605,1.1760700000000002,1.17573,1.1759700000000002
2000-01-01 15:47:00,1.1759700000000002,1.1761,1.17592,1.1759899999999999
2000-01-01 15:48:00,1.1759899999999999,1.17614,1.1759,1.1759600000000001
2000-01-01 15:49:00,1.1759600000000001,1.1759700000000002,1.17587,1.1759600000000001
2000-01-01 15:50:00,1.1759600000000001,1.17603,1.17585,1.1759700000000002
2000-01-01 15:51:00,1.1759700000000002,1.176,1.1758,1.17581
2000-01-01 15:52:00,1.17582,1.17588,1.17567,1.17574
2000-01-01 15:53:00,1.17574,1.17577,1.17535,1.17537
2000-01-01 15:54:00,1.17537,1.1754200000000001,1.17506,1.17507
2000-01-01 15:55:00,1.17507,1.17544,1.17505,1.1753
2000-01-01 15:56:00,1.1753,1.1753799999999999,1.17513,1.1753799999999999
2000-01-01 15:57:00,1.1753799999999999,1.17575,1.17537,1.17567
2000-01-01 15:58:00,1.17567,1.1757,1.17526,1.17527
2000-01-01 15:59:00,1.1752799999999999,1.17579,1.17523,1.17577
2000-01-01 16:00:00,1.17577,1.1758,1.1753799999999999,1.17563
2000-01-01 16:01:00,1.17563,1.1758899999999999,1.17563,1.17583
2000-01-01 16:02:00,1.17583,1.17584,1.17566,1.1756799999999998
2000-01-01 16:03:00,1.1756799999999998,1.1756799999999998,1.17544,1.1754799999999999
2000-01-01 16:04:00,1.17547,1.17554,1.1753799999999999,1.1754200000000001
2000-01-01 16:05:00,1.1754200000000001,1.1754799999999999,1.1752799999999999,1.17544
2000-01-01 16:06:00,1.17544,1.17565,1.17527,1.17553
2000-01-01 16:07:00,1.17553,1.1757,1.17544,1.17544
2000-01-01 16:08:00,1.17544,1.17555,1.1752200000000002,1.17526
2000-01-01 16:09:00,1.17526,1.17536,1.17511,1.17536
2000-01-01 16:10:00,1.17536,1.17541,1.17526,1.17529
2000-01-01 16:11:00,1.17529,1.1754,1.17524,1.1754
2000-01-01 16:12:00,1.1754,1.17556,1.17536,1.17553
2000-01-01 16:13:00,1.17553,1.17584,1.17544,1.17583
2000-01-01 16:14:00,1.17583,1.17598,1.17583,1.1759600000000001
2000-01-01 16:15:00,1.1759600000000001,1.17625,1.17587,1.1761700000000002
2000-01-01 16:16:00,1.1761700000000002,1.17679,1.17614,1.1766299999999998
2000-01-01 16:17:00,1.1766299999999998,1.17666,1.1760899999999999,1.17614
2000-01-01 16:18:00,1.17614,1.1762,1.176,1.1761
2000-01-01 16:19:00,1.1761,1.17624,1.1760899999999999,1.17614
2000-01-01 16:20:00,1.17614,1.17618,1.17598,1.17605
2000-01-01 16:21:00,1.17605,1.17618,1.17592,1.17594
2000-01-01 16:22:00,1.17594,1.17603,1.17582,1.17585
2000-01-01 16:23:00,1.17585,1.17605,1.17585,1.1759600000000001
2000-01-01 16:24:00,1.1759600000000001,1.17616,1.17581,1.1760899999999999
2000-01-01 16:25:00,1.1760899999999999,1.17612,1.17602,1.17608
2000-01-01 16:26:00,1.17608,1.17614,1.17593,1.1759899999999999
2000-01-01 16:27:00,1.1759899999999999,1.17602,1.17588,1.17594
2000-01-01 16:28:00,1.17594,1.17642,1.17594,1.17621
2000-01-01 16:29:00,1.17621,1.17632,1.17612,1.17612
2000-01-01 16:30:00,1.17612,1.1762700000000001,1.1760899999999999,1.1762700000000001
2000-01-01 16:31:00,1.1762700000000001,1.17628,1.17594,1.1759600000000001
2000-01-01 16:32:00,1.1759600000000001,1.17624,1.1758899999999999,1.1762299999999999
2000-01-01 16:33:00,1.1762299999999999,1.1762299999999999,1.17605,1.17619
2000-01-01 16:34:00,1.17619,1.1764,1.17615,1.17619
2000-01-01 16:35:00,1.17619,1.1762,1.17582,1.1758899999999999
2000-01-01 16:36:00,1.1758899999999999,1.1759899999999999,1.1758,1.17591
2000-01-01 16:37:00,1.17591,1.17591,1.17565,1.17566
2000-01-01 16:38:00,1.17566,1.17572,1.1755799999999998,1.1755799999999998
2000-01-01 16:39:00,1.1755799999999998,1.17605,1.17556,1.17575
2000-01-01 16:40:00,1.17575,1.17594,1.1757,1.17587
2000-01-01 16:41:00,1.17587,1.17605,1.17585,1.17605
2000-01-01 16:42:00,1.17605,1.17605,1.1758,1.1759600000000001
2000-01-01 16:43:00,1.1759600000000001,1.1759899999999999,1.17587,1.17593
2000-01-01 16:44:00,1.17593,1.17626,1.17584,1.1759
2000-01-01 16:45:00,1.1759,1.17593,1.17565,1.17567
2000-01-01 16:46:00,1.17567,1.1757,1.1753200000000001,1.1753200000000001
2000-01-01 16:47:00,1.1753200000000001,1.1755,1.17529,1.17531
2000-01-01 16:48:00,1.17531,1.17557,1.1753,1.1755
2000-01-01 16:49:00,1.1755,1.1755,1.1753200000000001,1.17541
2000-01-01 16:50:00,1.17541,1.17598,1.17539,1.17594
2000-01-01 16:51:00,1.17594,1.1759600000000001,1.17579,1.1758899999999999
2000-01-01 16:52:00,1.1758899999999999,1.17594,1.17573,1.17588
2000-01-01 16:53:00,1.17588,1.1759,1.1756799999999998,1.17582
2000-01-01 16:54:00,1.17582,1.17584,1.17566,1.17581
2000-01-01 16:55:00,1.17581,1.17588,1.17577,1.17579
2000-01-01 16:56:00,1.17579,1.1759,1.1757,1.1758
2000-01-01 16:57:00,1.1758,1.17593,1.1757,1.1757600000000001
2000-01-01 16:58:00,1.1757600000000001,1.176,1.17574,1.1758600000000001
2000-01-01 16:59:00,1.1758600000000001,1.1758600000000001,1.17566,1.17571
2000-01-01 17:00:00,1.1757,1.17572,1.17565,1.17572
2000-01-01 17:01:00,1.17572,1.1758899999999999,1.1757,1.17575
2000-01-01 17:02:00,1.17575,1.1758,1.17545,1.17554
2000-01-01 17:03:00,1.17554,1.1757,1.17551,1.1757
2000-01-01 17:04:00,1.1757,1.1757600000000001,1.17556,1.17559
2000-01-01 17:05:00,1.17561,1.17567,1.17554,1.17555
2000-01-01 17:06:00,1.17555,1.17559,1.17545,1.17556
2000-01-01 17:07:00,1.17556,1.17561,1.1755,1.17554
2000-01-01 17:08:00,1.17554,1.17557,1.17533,1.17545
2000-01-01 17:09:00,1.17545,1.17547,1.1753200000000001,1.1753200000000001
2000-01-01 17:10:00,1.1753200000000001,1.17553,1.1753,1.1755200000000001
2000-01-01 17:11:00,1.1755200000000001,1.17575,1.1755200000000001,1.17561
2000-01-01 17:12:00,1.17561,1.17563,1.17554,1.17555
2000-01-01 17:13:00,1.17555,1.1755799999999998,1.17535,1.1754
2000-01-01 17:14:00,1.1754,1.17559,1.17539,1.17559
2000-01-01 17:15:00,1.17559,1.17577,1.1755799999999998,1.1757
2000-01-01 17:16:00,1.1757,1.17571,1.17559,1.17561
2000-01-01 17:17:00,1.17561,1.17587,1.17556,1.17582
2000-01-01 17:18:00,1.17581,1.17594,1.17577,1.17594
2000-01-01 17:19:00,1.17594,1.17614,1.17591,1.17592
2000-01-01 17:20:00,1.17592,1.17605,1.1758600000000001,1.17598
2000-01-01 17:21:00,1.17598,1.1761,1.1758899999999999,1.17603
2000-01-01 17:22:00,1.17605,1.17614,1.176,1.17606
2000-01-01 17:23:00,1.17606,1.17606,1.17572,1.17575
2000-01-01 17:24:00,1.17575,1.1758,1.17571,1.1757600000000001
2000-01-01 17:25:00,1.1757600000000001,1.17587,1.1757600000000001,1.17579
2000-01-01 17:26:00,1.17579,1.1759700000000002,1.17575,1.17592
2000-01-01 17:27:00,1.17592,1.17602,1.17587,1.17588
2000-01-01 17:28:00,1.17588,1.1759700000000002,1.17579,1.17587
2000-01-01 17:29:00,1.17587,1.17587,1.17564,1.17566
2000-01-01 17:30:00,1.17565,1.17579,1.17557,1.17579
2000-01-01 17:31:00,1.17579,1.17585,1.17555,1.17555
2000-01-01 17:32:00,1.17555,1.1757,1.17546,1.17546
2000-01-01 17:33:00,1.17547,1.17582,1.17547,1.17581
2000-01-01 17:34:00,1.17581,1.17587,1.1754799999999999,1.17556
2000-01-01 17:35:00,1.17556,1.17561,1.17541,1.17549
2000-01-01 17:36:00,1.17549,1.1755,1.17515,1.17526
2000-01-01 17:37:00,1.17526,1.17526,1.17497,1.175
2000-01-01 17:38:00,1.175,1.17506,1.17467,1.1747100000000001
2000-01-01 17:39:00,1.1747100000000001,1.17498,1.17454,1.17461
2000-01-01 17:40:00,1.17461,1.17482,1.17429,1.1744
2000-01-01 17:41:00,1.1744,1.1744299999999999,1.1741700000000002,1.17432
2000-01-01 17:42:00,1.17432,1.17435,1.17398,1.17425
2000-01-01 17:43:00,1.17425,1.17429,1.1740899999999999,1.17421
2000-01-01 17:44:00,1.17421,1.17434,1.1740700000000002,1.17424
2000-01-01 17:45:00,1.17424,1.17428,1.17391,1.17401
2000-01-01 17:46:00,1.17401,1.17414,1.17395,1.1739899999999999
2000-01-01 17:47:00,1.1739899999999999,1.17406,1.17375,1.1739
2000-01-01 17:48:00,1.1739,1.17398,1.1736,1.17362
2000-01-01 17:49:00,1.17362,1.17374,1.17333,1.1735
2000-01-01 17:50:00,1.1735,1.17388,1.17335,1.1738600000000001
2000-01-01 17:51:00,1.1738600000000001,1.17392,1.17364,1.1738600000000001
2000-01-01 17:52:00,1.1738600000000001,1.1739700000000002,1.17377,1.1738600000000001
2000-01-01 17:53:00,1.1738600000000001,1.17398,1.1738,1.1739600000000001
2000-01-01 17:54:00,1.1739700000000002,1.1740899999999999,1.1739700000000002,1.1740700000000002
2000-01-01 17:55:00,1.1740700000000002,1.1740899999999999,1.17374,1.1738600000000001
2000-01-01 17:56:00,1.1738600000000001,1.17393,1.17375,1.1737799999999998
2000-01-01 17:57:00,1.1737799999999998,1.1738600000000001,1.17371,1.17377
2000-01-01 17:58:00,1.17377,1.17401,1.17374,1.17401
2000-01-01 17:59:00,1.17401,1.17403,1.1736799999999998,1.1736799999999998
2000-01-01 18:00:00,1.1736799999999998,1.17377,1.17356,1.17365
2000-01-01 18:01:00,1.17365,1.17377,1.17353,1.17359
2000-01-01 18:02:00,1.17359,1.17372,1.17345,1.17366
2000-01-01 18:03:00,1.17366,1.17382,1.17365,1.17371
2000-01-01 18:04:00,1.17372,1.17382,1.1737,1.1738
2000-01-01 18:05:00,1.1738,1.17391,1.1738,1.17383
2000-01-01 18:06:00,1.17383,1.1738600000000001,1.17377,1.17381
2000-01-01 18:07:00,1.17381,1.1738600000000001,1.1736799999999998,1.17371
2000-01-01 18:08:00,1.17371,1.17382,1.17371,1.1737799999999998
2000-01-01 18:09:00,1.1737799999999998,1.1738600000000001,1.17374,1.17382
2000-01-01 18:10:00,1.17382,1.17387,1.1737799999999998,1.17383
2000-01-01 18:11:00,1.17383,1.17383,1.17363,1.17372
2000-01-01 18:12:00,1.17372,1.1738,1.17361,1.17365
2000-01-01 18:13:00,1.17365,1.17377,1.17362,1.17377
2000-01-01 18:14:00,1.17377,1.17384,1.17373,1.17374
2000-01-01 18:15:00,1.17374,1.17391,1.17374,1.17388
2000-01-01 18:16:00,1.1738899999999999,1.1740000000000002,1.17388,1.1739700000000002
2000-01-01 18:17:00,1.1739700000000002,1.17418,1.17394,1.17403
2000-01-01 18:18:00,1.17403,1.17405,1.1739,1.17401
2000-01-01 18:19:00,1.17401,1.17406,1.17398,1.1740000000000002
2000-01-01 18:20:00,1.1740000000000002,1.17404,1.17393,1.17404
2000-01-01 18:21:00,1.17404,1.17408,1.17398,1.17403
2000-01-01 18:22:00,1.17403,1.17412,1.17398,1.17412
2000-01-01 18:23:00,1.17412,1.17416,1.17406,1.17414
2000-01-01 18:24:00,1.17414,1.1742299999999999,1.17414,1.17422
2000-01-01 18:25:00,1.17422,1.1742299999999999,1.17403,1.17403
2000-01-01 18:26:00,1.17403,1.1741700000000002,1.17363,1.17363
2000-01-01 18:27:00,1.17363,1.17372,1.17363,1.17365
2000-01-01 18:28:00,1.17365,1.17373,1.1735200000000001,1.17371
2000-01-01 18:29:00,1.17372,1.17375,1.17356,1.17356
2000-01-01 18:30:00,1.17357,1.17372,1.17347,1.1736799999999998
2000-01-01 18:31:00,1.1736799999999998,1.17373,1.17365,1.17372
2000-01-01 18:32:00,1.17372,1.17375,1.1736,1.1736
2000-01-01 18:33:00,1.1736,1.17361,1.17357,1.1736
2000-01-01 18:34:00,1.1736,1.1736,1.17357,1.17357
2000-01-01 18:35:00,1.17357,1.1736,1.17345,1.17354
2000-01-01 18:36:00,1.17354,1.17359,1.1734,1.17357
2000-01-01 18:37:00,1.17357,1.17381,1.17357,1.17374
2000-01-01 18:38:00,1.17374,1.1737799999999998,1.17364,1.17374
2000-01-01 18:39:00,1.17375,1.17377,1.17363,1.17363
2000-01-01 18:40:00,1.17363,1.1738600000000001,1.17363,1.17371
2000-01-01 18:41:00,1.17371,1.17395,1.17371,1.17393
2000-01-01 18:42:00,1.17393,1.1739899999999999,1.17388,1.17391
2000-01-01 18:43:00,1.17391,1.1740000000000002,1.1738600000000001,1.1739899999999999
2000-01-01 18:44:00,1.1739899999999999,1.1741700000000002,1.17398,1.1741700000000002
2000-01-01 18:45:00,1.1741700000000002,1.17418,1.17403,1.17415
2000-01-01 18:46:00,1.17415,1.1743299999999999,1.1741,1.17431
2000-01-01 18:47:00,1.17431,1.17456,1.1742700000000001,1.1745299999999999
2000-01-01 18:48:00,1.1745299999999999,1.17454,1.17438,1.17445
2000-01-01 18:49:00,1.17445,1.17459,1.17442,1.1744299999999999
2000-01-01 18:50:00,1.1744299999999999,1.17444,1.1743299999999999,1.17438
2000-01-01 18:51:00,1.17438,1.17448,1.17438,1.17444
2000-01-01 18:52:00,1.17444,1.17458,1.17444,1.17458
2000-01-01 18:53:00,1.17459,1.17462,1.17441,1.17441
2000-01-01 18:54:00,1.17441,1.1745299999999999,1.17439,1.1744700000000001
2000-01-01 18:55:00,1.1744700000000001,1.17456,1.17421,1.1742299999999999
2000-01-01 18:56:00,1.1742299999999999,1.17444,1.17421,1.17442
2000-01-01 18:57:00,1.1744,1.1745,1.17424,1.17424
2000-01-01 18:58:00,1.17424,1.17444,1.17422,1.1743299999999999
2000-01-01 18:59:00,1.17434,1.1745700000000001,1.17426,1.1745299999999999
2000-01-01 19:00:00,1.17454,1.17469,1.17449,1.17467
2000-01-01 19:01:00,1.17467,1.17478,1.17462,1.17477
2000-01-01 19:02:00,1.17477,1.17487,1.17476,1.17477
2000-01-01 19:03:00,1.17477,1.17477,1.1745299999999999,1.17458
2000-01-01 19:04:00,1.1745700000000001,1.17462,1.17452,1.17462
2000-01-01 19:05:00,1.17462,1.17482,1.17459,1.17477
2000-01-01 19:06:00,1.17477,1.17488,1.17472,1.1748399999999999
2000-01-01 19:07:00,1.1748399999999999,1.17489,1.17479,1.17482
2000-01-01 19:08:00,1.17482,1.17492,1.17482,1.17487
2000-01-01 19:09:00,1.17488,1.17488,1.1745700000000001,1.17462
2000-01-01 19:10:00,1.17462,1.17466,1.1745700000000001,1.17461
2000-01-01 19:11:00,1.17462,1.17466,1.17452,1.1745700000000001
2000-01-01 19:12:00,1.1745700000000001,1.17467,1.1745700000000001,1.17466
